2.056376863360474871e+00;1.247466042568114997e+00;-7.273787924703674183e-04;8.713640574163090680e-01;-1.675778081681537079e+00;1.257896302488327844e+00;-2.696021419120906981e-01;1.109914694416153091e+00;2.110675843684564623e-01;-8.207921558799281536e-01;0.000000000000000000e+00
1.470387652773164966e+00;3.819107460548609723e+00;-2.385945220332643391e-01;5.046736902930617497e-01;-1.396054409013272324e-01;4.430924141045410880e-01;-3.098294357540689117e-02;1.947718495726754317e-01;5.910442615976752023e-02;2.192677691518681582e-01;0.000000000000000000e+00
1.497899603137848201e+00;3.524421373912318689e-01;-1.158318601725368546e-01;-6.999273619216211939e-01;1.951861935973833173e+00;-2.203334948585798925e-01;8.740968030285932722e-01;1.122742066859195420e+00;-5.082458798120476073e-01;2.513088500412515858e-01;0.000000000000000000e+00
1.903199309198110312e+00;7.794833053722591831e-01;2.858677673553517429e-01;1.213660881821887250e+00;-1.037375516287326382e+00;3.922793157172595468e-01;1.501555979364159743e-01;2.510983788189102839e+00;-1.293726020167381696e+00;-7.027433847515353049e-01;0.000000000000000000e+00
2.932702019847384101e+00;2.987875361260937668e-01;-8.809532191365933296e-02;4.890018206193931793e-01;-5.711646865885914304e-01;-3.536795071884324959e-01;4.877969956164444065e-01;7.301923591654354562e-01;4.145310622534068012e-01;-6.687618280399787452e-01;0.000000000000000000e+00
2.691767123666492623e+00;-2.211441119653942078e+00;-2.557175767683306233e-01;-4.899198627733225564e-02;-7.193373513013647802e-01;1.894777835546024747e+00;1.561669159037804899e+00;-6.385489173589342649e-01;-9.830449480952150321e-01;1.454488766147352230e+00;0.000000000000000000e+00
1.708633262855647095e+00;-5.598027540576479000e-01;5.450251703369322076e-01;-1.736202498718120157e+00;3.023963242725143941e-01;-3.754042866350359303e-02;1.034490603671642139e+00;2.257926146986146132e-01;5.441620452162161392e-01;5.307346312312840597e-01;0.000000000000000000e+00
2.606827697880404582e+00;-1.436996399978555772e+00;-1.106984785705432406e-02;5.996894065224087078e-02;1.842475853422071319e+00;-6.920822225879476042e-01;1.128100814445055500e+00;-5.659184704555888373e-02;8.507914161483681736e-01;-2.787617428865152847e-01;0.000000000000000000e+00
2.156904699920330071e+00;-3.054422122923605709e-01;-1.194513122835521468e+00;3.130919953537364964e-01;9.402644544293647932e-02;2.639082874432658321e-01;-6.587134952728315729e-02;7.875872551153963522e-03;-1.795392262562368890e-01;1.094058628759281282e-01;0.000000000000000000e+00
3.070581789331376488e+00;2.306373716618973280e+00;-2.272159553314931468e+00;1.441701911773773048e+00;-7.584005958417777693e-01;-5.430548001878514608e-01;5.704552807599073683e-01;-9.217412786761884913e-01;4.532780680847552368e-01;1.855003461438987422e+00;0.000000000000000000e+00
2.551446547231277950e+00;-8.700660305778117332e-01;-6.434080285240315611e-01;2.420793938157989267e+00;5.716134120550333542e-01;-9.223365601122840429e-02;-2.543615002349129406e-01;-6.169370293830682694e-01;8.805925873495238365e-01;3.740955820300043699e-01;0.000000000000000000e+00
