2.999999999999999889e-02;2.999999999999999889e-02;2.999999999999999889e-02;2.999999999999999889e-02;2.999999999999999889e-02;2.999999999999999889e-02;2.999999999999999889e-02;2.999999999999999889e-02;2.999999999999999889e-02;2.999999999999999889e-02;0.000000000000000000e+00
1.490770531964977774e+00;4.313653331293096915e-01;1.445349541949316086e+00;1.103345529607810405e-01;-2.225608151892074726e+00;1.246167480094100943e+00;-4.920131103089227242e-02;-9.449447255099697740e-01;-5.182453303229610508e-01;1.076336263774606561e-01;0.000000000000000000e+00
6.808493094366433240e+00;-2.145902534170657017e+00;3.086497010243283712e-01;8.007850022067855011e-01;1.140187885173591237e-01;3.376248017804734380e-01;3.644577878505841917e-01;-1.322719840354258936e-01;2.882712678360812436e-02;2.514950618457297005e-02;0.000000000000000000e+00
-1.507524319801445856e+00;-2.251342375833057741e+00;7.941768054746523031e-01;9.287137473251581010e-01;-1.246871038282891947e-01;7.359294630246486779e-01;9.182654462573455190e-01;3.438335782500908655e-01;-3.180483569296861934e-01;-1.872643575087745149e-01;0.000000000000000000e+00
-5.820041840395889787e-01;-6.120029706001860470e-01;1.430753407572738611e+00;9.894976164161901622e-01;-9.296072932993871829e-01;1.068728230436605031e+00;-1.724533396227449167e+00;-4.258779328831158173e-01;1.192184031561389412e+00;3.289170767378735150e-01;0.000000000000000000e+00
-1.149100498702906759e+00;1.758936667674860566e+00;-1.453322736279739402e+00;-5.435245055641715339e-01;-1.655155793246641416e+00;8.849127027999248440e-01;7.727764256395408538e-01;2.009839599661600307e-01;-7.117645066192104242e-01;-3.901882001775471287e-01;0.000000000000000000e+00
-1.547599496584840750e+00;-5.476831247032454719e+00;-7.986674460689104915e-01;-2.590158881525478352e-01;1.031815898049028180e+00;1.734207405200980101e-01;-9.000202305579420026e-01;-2.422415102796055680e-02;3.854090959924336701e-01;6.482452469601494016e-01;0.000000000000000000e+00
8.384179516085458417e+00;-5.617591005005675431e-01;-7.703692797892208732e-01;9.906728059330733860e-01;1.501748850594834817e-01;-1.487047471715822466e-01;-3.357181019206585404e-01;-1.233208359478486227e-01;-9.090642563429271461e-02;4.493376853574281016e-02;0.000000000000000000e+00
3.314588906448046934e+00;-1.077747030161815556e-01;-1.068501222918351590e-01;2.090582679610518468e+00;1.979189020386012965e+00;1.966507513471153767e-03;-1.070360787564717420e+00;3.560428947628177632e+00;4.019893426957534821e-01;5.397200650316449355e-01;0.000000000000000000e+00
-9.051509140946683019e-01;8.969662275123974071e-01;4.457902674162640411e-01;-6.170672525041922540e-01;-5.341636921927296333e-01;2.123661761709966012e+00;-3.137354048228928605e-01;-4.893459942467511259e-01;-4.907256737944287184e-01;-3.290560304326309304e-01;0.000000000000000000e+00
